path,label,hash,h_mean,h_std,s_mean,s_std,h_hist_0,h_hist_1,h_hist_2,h_hist_3,h_hist_4,h_hist_5,h_hist_6,h_hist_7,h_hist_8,h_hist_9,h_hist_10,h_hist_11,h_hist_12,h_hist_13,h_hist_14,h_hist_15,glcm_contrast,glcm_homogeneity,edge_density,area,perimeter,circularity,aspect_ratio
dataset/train_data\Non_leaf\non_banana_0110.jpg,Non_leaf,d3a307f970dba3c52dece347e347c22f,0.3373817830438501,0.07429873800194198,0.3347525837374542,0.4987437346696134,0.0,0.03961308772719952,0.5628742575645447,0.41639795899391174,0.0009212344302795827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15672104839602866,0.8236899364101662,0.46624699328367974,0.11408022816045633,0.20100863490175835,0.4768460338664742,0.04478785147715003
dataset/train_data\Non_leaf\non_banana_0111.jpg,Non_leaf,b33ca0c729fbf52a088d5c7d707d94e5,0.30496558934333545,0.06871094665753484,0.7608947520472868,0.44388920962350026,0.0019320841710300247,0.0345433283797894,0.8390905261039734,0.14246682822704315,0.0008782201330177486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430055351714977,0.3443380250047517,0.40376442023687775,0.6203732407464816,0.45633148527941775,0.5031406534505443,0.11081186204360415
dataset/train_data\Non_leaf\non_banana_0112.jpg,Non_leaf,705b5a8f0b8226585a8783060b409556,0.29623162778213247,0.0543416763536791,0.46682551049255816,0.5084284389295075,0.0,0.03429462424452594,0.9083398580551147,0.07427903264760971,0.00023382696963381022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204516742187966,0.1848262588228186,0.3827834070204656,0.7318804637609276,0.6372329591548203,0.3043973840244538,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0113.jpg,Non_leaf,e8dabd7ad64c46ddd96939c64819f182,0.4084377562816309,0.1716937445801632,0.5896629098820934,0.7845277796945541,0.0004438765127406936,0.060125101074588426,0.1890510469675064,0.657273530960083,0.07640056312084198,0.018152672803298457,0.015211626403177334,0.013068917420629399,0.0031215375543472176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929254835649277,0.033954782633046965,0.39649980205191954,0.9338458676917355,0.5793972209519599,0.4698071346120352,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0114.jpg,Non_leaf,0e3b44f8ccd146f88c18bab49643369d,0.3058761006344665,0.0848413961119702,0.5201944821830417,0.6365192468319605,0.0,0.18980095562946267,0.7049359083175659,0.20016361773014069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33015558819413554,0.7308958239798035,0.4587461746796484,0.2192014384028768,0.2635711308399289,0.5328990449591559,0.07425354323843295
dataset/train_data\Non_leaf\non_banana_0115.jpg,Non_leaf,1ebea446ed14a5fb039a60979909ada4,0.38856793313237625,0.21623001445281698,0.26930816284259124,0.2721417060253268,0.002589419959940539,0.11312366135402457,0.41711893677711487,0.2782972455024719,0.17112404108047485,0.056976032563476234,0.017865654531745302,0.006053920885670266,0.0014116244056692885,0.000739098291928892,0.00024194077185881978,0.0017285543936800855,0.0,0.0,0.0023937362186338186,0.0007192833222057052,0.7573658803807624,0.020042018955943874,0.43614725700033563,0.9811209622419246,0.4997386209720084,0.6634893386612214,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0116.jpg,Non_leaf,bb4fecd057cbae1c15acbc68e7a2c138,0.3692657167126345,0.12610302291664283,0.3253493566851578,0.350775153403957,0.007726326703799465,0.04370448141747492,0.36082205176353455,0.569979190826416,0.03980229049921036,0.0026221917131739342,0.0009112418403687065,0.0010586798686249826,0.0005616018138723682,0.007351086143397642,0.0007219042806200734,0.0017192236755082483,0.0,0.0,0.00714244403549904,0.0,0.39986586961086484,0.4504537597639152,0.4298184762084663,0.43555087110174223,0.4607838147762343,0.34645088646289185,0.071076773646479
dataset/train_data\Non_leaf\non_banana_0117.jpg,Non_leaf,6dae32770d362187b3cbd93f53996334,0.33068321945011087,0.18100015035148848,0.29150156866381394,0.3228613451209339,0.03682366620902222,0.13831582824180463,0.6191773414611816,0.2710523009300232,0.02815622091293335,0.003051681669797043,0.0,0.00013200872596942764,0.0,0.0,0.00024004151909914139,0.0034299702304544594,0.013523883364934609,0.007965655147006357,0.014249671817846836,0.01998183467479543,0.33402899923471185,0.45098244442961766,0.38103888247579987,0.47820695641391286,0.5516659118261283,0.2653754925215575,0.0945921764550413
dataset/train_data\Non_leaf\non_banana_0118.jpg,Non_leaf,e04a6aeb31e0b4d1814bc4b1d711106b,0.47204566516715013,0.16302652765927897,0.513052024752502,0.7666814348667859,0.008649398640933673,0.042553195214652444,0.0757015123963356,0.3709528148174286,0.4520505666732788,0.07347302714214916,0.010415396564251176,0.0022744641534730515,0.00033283953221785223,0.0,0.0,0.0,0.0,0.0,0.0,0.001695960433086628,0.4177382019940847,0.1840523623772805,0.3296844486204083,0.8353586707173415,0.5169780860082462,0.5278687327093925,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0119.jpg,Non_leaf,bca37d72182742a418946cfea7a21f40,0.3988940525620863,0.37712511780647634,0.4069805750449582,0.4569566860792736,0.016883393665525506,0.09806012786151502,0.5802600979804993,0.2283095270395279,0.023235984146595,0.011698655627774349,0.011734004277983314,0.016482997846750592,0.026231388944969455,0.5638262726377072,0.0019718611854122364,0.011270425071329524,0.0,0.0,0.011705630470100307,0.016414410294721713,0.1886562266753549,0.6809780429997746,0.397688244706841,0.23814247628495258,0.4921441666307997,0.1660540237563554,0.21223288660180073
dataset/train_data\Non_leaf\non_banana_0120.jpg,Non_leaf,d47432b03f6fa05b76db79e5232b69f7,0.36463319297447033,0.1058621487999659,0.6456864243961312,0.6470127450225335,0.0073737126905854735,0.03447450735861151,0.35320404171943665,0.5618067383766174,0.06416088342666626,0.00214501738882381,0.0002395987292084732,0.0003247598172645752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142262009234873,0.24147088356066926,0.2964204329400371,0.8145576291152583,0.6189700119682222,0.3590705775561215,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0121.jpg,Non_leaf,4afeff2f1a5ecc6298e7e2d76168b537,0.3288354642374517,0.10490308835164253,0.6558150132983525,0.648483776585247,0.0,0.04590459715182747,0.6756300926208496,0.278352826833725,0.021152114495635033,0.0001260089127834403,0.000337805076005936,0.000457871885262773,0.0003643334575583599,0.007630307980148371,0.0,0.0,0.0,0.0,0.0,0.0,0.2028323302042264,0.464563275148567,0.400290029081212,0.5486700973401948,0.44798183184452894,0.46172959411951353,0.1277728611629211
dataset/train_data\Non_leaf\non_banana_0122.jpg,Non_leaf,c698ea7534127130b1d5a01e3ca4e22e,0.6673574642538193,0.18101080214765022,0.3960130055041748,0.5146373000199055,0.0005070681983710431,0.0,0.0006146281375549734,0.03872157260775566,0.2358635514974594,0.38427884574304466,0.32386185898850733,0.04814943455675432,0.01044900313251257,0.008683950511015589,0.00028426552632683445,0.0010154725487747905,0.0,0.0,0.0,0.0,0.30930506645165784,0.18478278768530038,0.38986205020266634,0.7984065968131937,0.4680531531097636,0.6155041537595117,0.10263721655001569
dataset/train_data\Non_leaf\non_banana_0123.jpg,Non_leaf,9d55af5fbd0801fa98b210c5e69e131a,0.523544975509712,0.1920301991346321,0.5481393918572269,0.704090657781137,0.008349900048042832,0.006867884545670098,0.02548346295952797,0.2356768548488617,0.5714802145957947,0.12286645225771585,0.026589222482572505,0.01434240445789575,0.007608268181491816,0.03472826751058214,0.0006687150271943037,0.007166487019567722,0.009418812280990922,0.0,0.013232390458552222,0.0019880715543466715,0.2634847803281358,0.610737293126182,0.4144828002496622,0.3391406782813566,0.3252473600298621,0.5414390140021582,0.12472827316915744
dataset/train_data\Non_leaf\non_banana_0124.jpg,Non_leaf,3921dfe664358f324213bb76215febec,0.42763598887735466,0.32164172969337423,0.4116349294207569,0.5856806226536776,0.05498882032964169,0.14468606051040417,0.41495630145072937,0.12497460097074509,0.13594797253608704,0.15931254712920398,0.07036743441499331,0.02108797287892987,0.01008988811701439,0.0,0.0,0.0,0.0,0.0,0.0,0.008941271832566057,0.29347428975304696,0.6411805038561614,0.40055092694493655,0.19623039246078494,0.3199594500145428,0.3237230408981793,0.09782609666149056
dataset/train_data\Non_leaf\non_banana_0125.jpg,Non_leaf,9dba3ca82fc0860ed4020d32b15abfe9,0.4109661701728149,0.12754189604059263,0.4511383740041619,0.572035772909619,0.01371799121706214,0.023445297964846845,0.19961756467819214,0.5419022440910339,0.24060525000095367,0.002793400145349536,0.0008320617473711118,0.00016917048470276025,0.00017948098169871235,0.0018794529277086488,0.0,0.0,0.0,0.0,0.0,0.0027435981665783174,0.3835293941077959,0.25620205391058853,0.2830432694638238,0.7011594023188047,0.6272331388991048,0.3009927210254145,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0126.JPG,Non_leaf,0ba12c20ecd30b8e854da25fe9d79a3a,0.5159903919704502,0.178943526286953,0.44658751265521274,0.4886056167900312,0.03472932818221068,0.04425863704188312,0.037771210074424744,0.1309017539024353,0.6955236792564392,0.11237614899130154,0.005626951850392574,0.000513352497211867,0.0,0.0,0.0,0.0,0.0,0.0022126182588543663,0.0039581280241613795,0.017443955356062787,0.7519855174755138,0.07241953719115526,0.31532072697332536,0.8628247256494513,0.5068200578789405,0.5672992582889292,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0127.jpg,Non_leaf,867d8f4b6f1a0ca62295602edc4814eb,0.37733764489771876,0.09479031454029775,0.6768379672267596,0.6037896206423669,0.008333333077219634,0.03619528993312,0.2512626349925995,0.7138047218322754,0.015572390519082546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851056068364807,0.8317156656115429,0.40824915832853326,0.13085126170252342,0.19824231239741016,0.5623185712460478,0.14153562788592097
dataset/train_data\Non_leaf\non_banana_0128.jpg,Non_leaf,441c304f6f55a95c99c6a5fb5db89c49,0.5291248839840919,0.24019316256450896,0.45874631159270285,0.7196257543742184,0.012108382687467853,0.058425072094806685,0.08453287929296494,0.15975162386894226,0.45963871479034424,0.189664221778018,0.06228542228643489,0.02340315905119734,0.0086827155420722,0.009570727994783102,0.0018275473734571356,0.0018652823432235006,0.0,0.0,0.007749239340012257,0.0,0.4025587609086903,0.5211891686404431,0.4120801581387148,0.4369458738917478,0.4999029758747539,0.2952931825731019,0.13043479574275346
dataset/train_data\Non_leaf\non_banana_0129.jpg,Non_leaf,58f4ccfae7282ffab28271382faf08f1,0.29699980239770685,0.08330143328242506,0.27436407257813716,0.28905617692797486,0.0,0.1591426025799039,0.7583631277084351,0.15914258360862732,0.0029230269137769938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24065037396558606,0.728409030361824,0.5088232110983634,0.06358112716225434,0.22052495183980977,0.22080554376588904,0.12450594042400266
dataset/train_data\Non_leaf\non_banana_0130.jpg,Non_leaf,28ccc02890d07e0aa6eb90abc248d294,0.37534096037814974,0.09484690839507692,0.44434196340611376,0.6198952328251336,0.0,0.0171912556518621,0.31500443816185,0.6335482001304626,0.03589938208460808,0.006370689417644587,0.0010120631130418989,0.0002572092875378871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338752189937079,0.4757205004268259,0.34143737980525873,0.45867691735383476,0.6212530104886704,0.20070911435799715,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0131.jpg,Non_leaf,f4d79a6ca73883209020df0d18ab7724,0.3159913475009332,0.11150012510421603,0.4311215543567165,0.37848850345094903,0.01046109471027271,0.08818444915824522,0.6780979633331299,0.2664265036582947,0.005331411957740784,0.0011296498815411464,0.0007210402365276186,0.0013193835784245354,0.0012442635670529083,0.0,0.00026657061999001516,0.0,0.0,0.0022115024508396965,0.0,0.0,0.38309873717044624,0.5269157949280113,0.4487672111027896,0.3830367660735322,0.482944086311425,0.277360096131417,0.09782609688545141
dataset/train_data\Non_leaf\non_banana_0132.jpg,Non_leaf,40d0dbfcd624a0e7cd990f287863827d,0.294258924008574,0.06425545082549629,0.5209882119497167,0.4506324053537685,0.015780035867391948,0.13389122592106176,0.8864315748214722,0.04423191770911217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419186232096435,0.8667306308602561,0.4841601913669604,0.053537107074214156,0.1404127213263351,0.4586054474731312,0.10840188925588314
dataset/train_data\Non_leaf\non_banana_0133.jpg,Non_leaf,8f05d3e0be9cb3f19f70e4a3e7730c3f,0.2785990834928243,0.06592445595997116,0.35591806051805197,0.29817622130831767,0.0,0.2836096028816227,0.8170656561851501,0.04112952575087547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2506195470445107,0.8558540366975446,0.5320237365466636,0.034751069502139006,0.0911206853220062,0.7068568030683553,0.07546584473824294
dataset/train_data\Non_leaf\non_banana_0134.jpg,Non_leaf,b23e35752343180a7881a405d9f8d31d,0.3769382718570359,0.13294997011208134,0.30069477028522856,0.3487604005447067,0.0207695599974823,0.06308110810293056,0.292018324136734,0.5892575979232788,0.08074667304754257,0.002483119934611901,0.0002863120719369604,0.0,0.0,0.0,0.00013231297571423726,0.0,0.0,0.0,0.005236361936502447,0.004720354457570851,0.32472033355276125,0.13616695476853094,0.4150574549041349,0.8153016306032613,0.49396738789645994,0.5643116005224121,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0135.jpg,Non_leaf,a3bfabc535720c5bdf304aa50792e6e8,0.3074309971480571,0.2885598991185448,0.3363772602900673,0.40427387869960335,0.014937758838750159,0.4096567821093538,0.686156153678894,0.0335722379386425,0.010562052018940449,0.006337045816495436,0.003020155034019855,0.009594410834201613,0.038680826763543,0.09380108376855902,0.0,0.0,0.0,0.00578944805321036,0.0,0.0,0.31142986302218895,0.7628312270424585,0.5012783436995434,0.11336722673445349,0.39344387405197845,0.12368560832450015,0.0755928929156934
dataset/train_data\Non_leaf\non_banana_0136.jpg,Non_leaf,9c117ee195dd480364839bd1b3f5875a,0.48011322050405686,0.3006715435342876,0.36517126748298523,0.5351501128135567,0.03825582943466814,0.03688579119870558,0.17547094821929932,0.3829534947872162,0.20221315324306488,0.12408014608184087,0.05959206447964476,0.026269094715927893,0.009100449763477254,0.06998319443755527,0.0012185483376871051,0.0017411923698286032,0.0,0.0040436904785659655,0.024112374840068306,0.021736264745182848,0.34804209515225365,0.47536802856881255,0.4370672873701236,0.4208568417136835,0.6957102288046505,0.14685029942909275,0.10263721655001569
dataset/train_data\Non_leaf\non_banana_0137.jpg,Non_leaf,1c3d7ead6fdd5582900c12464e556e0f,0.3040426347175051,0.09634651005901232,0.30761676166033103,0.3446535607099561,0.014685314223235423,0.2739987699984038,0.6296885013580322,0.2310870885848999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22708572268722696,0.7431930287705412,0.4757363849199825,0.10636121272242545,0.17015260022097092,0.6204450471306472,0.05434783126293987
dataset/train_data\Non_leaf\non_banana_0138.jpg,Non_leaf,222ee6211402fb62f16a57957e451dc3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dataset/train_data\Non_leaf\non_banana_0139.jpg,Non_leaf,f36f1d222e30123bbfb0e52df6d3c0f7,0.2788088824996368,0.0546705359401738,0.48021515442528356,0.43093905827217405,0.0,0.19845015686156237,0.868261456489563,0.03251347690820694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38116085043558334,0.5751011838873932,0.4436208446509322,0.1963233926467853,0.2747884809833463,0.4391088860756607,0.09103261754604455
dataset/train_data\Non_leaf\non_banana_0140.jpg,Non_leaf,55d581b292d2727ba973ab0b2b3bd8fc,0.4272594880893337,0.13652643363923278,0.4320013928918696,0.40205921672830447,0.0009982605487393796,0.05414808069444665,0.1482265740633011,0.5144067406654358,0.28987371921539307,0.022614478738988055,7.568659531067874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549751298745425,0.24188756788709415,0.25334644185554483,0.8755037510075021,0.6363108515165308,0.3651880635311219,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0141.jpg,Non_leaf,8f0f3f7db2a4a72c2b09bb7b548f07b0,0.41414114242210354,0.187171241054973,0.5931444162469318,0.7315400327932693,0.0005356708003520354,0.06671537509147824,0.32473012804985046,0.2864215672016144,0.3057381808757782,0.05563021759006084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18522635689666272,0.39868697534159886,0.6222022444044889,0.4075437669620173,0.6326744332218859,0.11812962644914626
dataset/train_data\Non_leaf\non_banana_0142.jpg,Non_leaf,79eb79a437fc7c93267cbe7e93b9c672,0.3098160789284629,0.1405512461133985,0.2852084324483799,0.37591150309955323,0.015488109276053033,0.20994996547102515,0.663485586643219,0.19430537521839142,0.026126407086849213,0.005431630849528602,0.0015657131991056292,0.0006366654074953854,0.0006754684929327867,0.005304926399055758,0.0,0.0,0.0,0.0,0.002863533170757136,0.0051627031560461025,0.33272354867986764,0.5566114451050789,0.45334445843932913,0.3740777481554963,0.33785529368477435,0.5534745312058953,0.11694154088472991
dataset/train_data\Non_leaf\non_banana_0143.jpg,Non_leaf,55cbfdb3f66729f913fc0fa04bbae4d8,0.34806447563471327,0.21442942280497246,0.2821224851860542,0.4764786306163538,0.07784940219374292,0.14867647274452123,0.43327391147613525,0.4524756669998169,0.010286654345691204,0.0023041431213958845,0.0015099222106388552,0.0027908141878050935,0.004293314993057375,0.032555703334989264,0.0,0.0,0.0321649008828458,0.008420149033500498,0.01757316176059463,0.021121929934339822,0.6707472766403144,0.4267052302343045,0.3733674698607224,0.3289416578833158,0.42574117950029605,0.30649597878560003,0.08845976836976194
dataset/train_data\Non_leaf\non_banana_0144.jpg,Non_leaf,bb37ec1afc30d7336cae4e9bb0ec815e,0.5118640058608628,0.316178243907567,0.3931625968503201,0.4495415483689249,0.021062511555850164,0.02327764498026907,0.10744008421897888,0.4203116297721863,0.2412865310907364,0.08073351132062172,0.04872194763817621,0.048701853578555214,0.02978629515617012,0.14074856977027478,0.007987610840616114,0.018195518995224938,0.009783046297302053,0.002881138907688383,0.00801739117382976,0.008259808340283234,0.5348183840901235,0.0,0.340056595050916,0.9809039618079237,0.4821888864993343,0.7125072989316708,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0145.jpg,Non_leaf,66e2e786e484458c798716cd2ff1690a,0.27223431192056,0.14013123348561493,0.5539453132221385,0.5414472024091219,0.011245352765683747,0.15086743543951933,0.9075278639793396,0.006970260292291641,0.0006195786991156638,0.0003469539068395323,0.0003100383823676131,0.00015758849504649697,0.0005015792848142431,0.05077259206310401,0.0008596654565319809,0.008189213897826519,0.0040361127853737,0.004754593294714595,0.002835146232747765,0.0034076827435792906,0.23846137490875116,0.5672298466097357,0.43284455467637506,0.3815487630975262,0.7919816090477433,0.10273468142026125,0.16475974153920248
dataset/train_data\Non_leaf\non_banana_0146.jpg,Non_leaf,6c0ec2f8d7d340da3f21ede7f5443f89,0.3917525909447802,0.3740158717771946,0.818961309345976,0.6517846056862044,0.17893105435576873,0.07126259908230294,0.4004647433757782,0.4004647433757782,0.11076685041189194,0.005205114652636405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04253378015791473,0.20449263179324173,0.11289242901213077,0.8959662862293073,0.36922282475498275,0.022878045756091515,0.06739677459892598,0.8506245643898214,0.08608696264347801
dataset/train_data\Non_leaf\non_banana_0147.jpg,Non_leaf,4415e11157bc3b62beef8475d9a4012d,0.43998391574208334,0.18286366870107512,0.513637929098944,0.6936611019764395,0.005179178374136139,0.019225741234510093,0.20507454872131348,0.38163745403289795,0.3347502052783966,0.0577121468380443,0.014725403982046966,0.0011310261794101012,0.00014117168275248768,0.0,0.0004839132028658257,0.0025930010406089595,0.0,0.0,0.0011969464173766484,0.0014386607661963024,0.608220447435743,0.06303798183464954,0.35080070922671464,0.9313038626077254,0.4948536547473273,0.6422957702798431,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0148.jpg,Non_leaf,f0bea2c0dc1c0a182a84294c302c63a4,0.4215437012644651,0.10322673129285094,0.4794764108861238,0.4638736922838332,0.0007848733045477925,0.009513617696001255,0.12248781323432922,0.648947536945343,0.21940778195858002,0.004794722172508107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34882711646205933,0.3937554603465955,0.40459296264570555,0.5090210180420361,0.4447470327485648,0.43461710913447765,0.06496264258011522
dataset/train_data\Non_leaf\non_banana_0149.jpg,Non_leaf,e0e93824fd5b5dcdf0e2510236815ed2,0.631385419287097,0.2725862023512231,0.2167868254723002,0.26432889657234565,0.0,0.00040064107862492843,0.025641025975346565,0.14503204822540283,0.2844551205635071,0.2811135522763005,0.11026484841688072,0.14938859068892457,0.038920623467086454,0.006792686550732996,0.0,0.0,0.0,0.0,0.0,0.0,0.29014687777889414,0.6414292042255285,0.36191239323307206,0.17294934589869182,0.24950093107237653,0.4692149106420423,0.10074627834707046
dataset/train_data\Non_leaf\non_banana_0150.jpg,Non_leaf,ad37c22ba191c74b4f5fa76b9c64d74f,0.43226715875838295,0.11198379350883032,0.6209486163292227,0.6670998940546958,0.0047034599813532835,0.03895795809721447,0.0634254515171051,0.7430517077445984,0.1585240364074707,0.01010976811330181,0.003486845436191447,0.0019334382691584193,0.0003418793761139177,0.0,0.0,0.0,0.0,0.0,0.0014493391537025737,0.0,0.21906096776493217,0.27845568750446337,0.2801312675960378,0.7564325128650258,0.7281237556441723,0.24096668795712645,0.09782609706182058
dataset/train_data\Non_leaf\non_banana_0151.jpg,Non_leaf,098fd64406ea971f561c14125e29b549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dataset/train_data\Non_leaf\non_banana_0152.jpg,Non_leaf,5aaa5befa43040857d5f8a09b52685c0,0.276437056474025,0.05265205135712592,0.3820680200000528,0.27563504222105345,0.0,0.21487605153036732,0.8925619721412659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017085782442787873,0.9811446518018733,0.46831955931288843,0.005177010354020709,0.03334178109644612,0.7864998853442978,0.05869565478260852
dataset/train_data\Non_leaf\non_banana_0153.png,Non_leaf,dcaafc9684ee6b9e694aca00aeca768e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dataset/train_data\Non_leaf\non_banana_0154.jpg,Non_leaf,9ec09861f24400c25001e9ea88e932f9,0.6957476465123826,0.6611781754913303,0.4998911395897986,0.7695502348100054,0.3086442922459754,0.22673597654533106,0.11525744199752808,0.06849315017461777,0.061407651752233505,0.055019644900807047,0.08745806425057893,0.2787373412912438,0.09789538473435888,0.2082277674049355,0.01223429403011325,0.08740834600489175,0.20924488528654073,0.1304964005980974,0.28531989679820224,0.3273500050649045,0.2179421491129147,0.8078350874945509,0.5437463917499701,0.04088908177816356,0.15187480666838976,0.2993871139876312,0.16304349094202852
dataset/train_data\Non_leaf\non_banana_0155.jpg,Non_leaf,f3bab7d081aea559d462488076a31cd8,0.698483414210163,0.27860971059443823,0.3768572101756771,0.45556842411006604,0.0,0.0,0.0019455252913758159,0.09727626293897629,0.2470817118883133,0.1906558876525224,0.21417981607922815,0.19100828565617406,0.07769989816712404,0.10995164971702788,0.0,0.0,0.0,0.0,0.0,0.0,0.05143425158175053,0.9038474605991554,0.5339386079712259,0.013671027342054685,0.05870101145332925,0.6700499898081097,0.0774456575520831
dataset/train_data\Non_leaf\non_banana_0156.jpg,Non_leaf,07df1ff192cc1d92f9d19e723f26e34d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dataset/train_data\Non_leaf\non_banana_0157.jpg,Non_leaf,f2a21804f58950d71f10b3f0d5a41ca7,0.5868571070042313,0.21306775569769895,0.3899101647295257,0.5262828516255376,0.008519269318676909,0.026922370722576465,0.04775954410433769,0.11285266280174255,0.15729300677776337,0.7079564109602502,0.014579293425870362,0.011068797585944716,0.005971225927603696,0.022927037988407253,0.0023879771839109293,0.0,0.004804931400816498,0.0028301358057528222,0.010125596496462887,0.0,0.5937407022779237,0.7323898908800442,0.35056446828001164,0.13574927149854302,0.2640186142416668,0.3289013341756891,0.5691699978440514
dataset/train_data\Non_leaf\non_banana_0158.jpg,Non_leaf,7d471b206081b9e71b54001cb21c9d28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dataset/train_data\Non_leaf\non_banana_0159.jpeg,Non_leaf,4449237ee96cb4f4dad9a85df2935234,0.631796662295738,0.18453237594692334,0.29387535121352926,0.35474751442563973,0.006666666769112147,0.0,0.002020202111452818,0.0875420868396759,0.2649831771850586,0.4711781219559608,0.18112191849790082,0.034426877449982185,0.009085847235952847,0.0,0.00031144781251740174,0.0044502998034837505,0.0,0.0,0.0,0.0,0.15633764004167325,0.6150898702367114,0.2136176581038473,0.19313038626077253,0.31169632400733094,0.3357256089426683,0.10884875520298751
dataset/train_data\Non_leaf\non_banana_0160.jpg,Non_leaf,6a3c84f65cb4bad1880dacec5e4bb5c4,0.4695042459581063,0.2854504760510506,0.40685297359748995,0.4641946634610997,0.0037606835525092917,0.021367524503770413,0.2511396110057831,0.3670940101146698,0.16524216532707214,0.08934210935630854,0.06629256806655318,0.045072463561584154,0.013377162750334327,0.012880945539055106,0.0018447294608196375,0.0037656383544365127,0.003711843724455311,0.0,0.0,0.0,0.3009070477237091,0.4990845404528138,0.3000949668203079,0.35352470704941413,0.6871009921630599,0.1264665996812607,0.10507247446994085
dataset/train_data\Non_leaf\non_banana_0161.jpg,Non_leaf,951df714edb92a959b992583af003d35,0.47273309747744036,0.23758993818124313,0.3035114834106115,0.264231036575888,0.0013310476158805901,0.008470304388738201,0.12937380373477936,0.48018553853034973,0.24805888533592224,0.06346894822970427,0.033101104675925544,0.030366826560453922,0.01882988384759965,0.005698815321852533,0.0,0.0,0.0,0.0015476279497497103,0.0018456895382852813,0.0022184126931343168,0.3000469845467951,0.43488558270856637,0.08425487100121605,0.5951081902163805,0.6188118045051522,0.2624677630486516,0.1148783523565209
dataset/train_data\Non_leaf\non_banana_0162.jpg,Non_leaf,f0ac669153866cc34436c687be3cf46e,0.46930413820932315,0.3260637813832329,0.2481265075829846,0.40724671427628895,0.0,0.03623553424901178,0.3769501745700836,0.20432813465595245,0.09964770823717117,0.15556665991993643,0.1007351656014708,0.03635368864940178,0.026075055648436984,0.017065470953660247,0.0,0.0,0.0,0.0,0.0,0.0,0.039622661698895056,0.8698116540607023,0.3327182240762134,0.033263066526133055,0.12324493663338049,0.36984634802016203,0.24456523233695573
